original_index,model_type,scenario,subset,true_historical_membership,true_class,model_probability,model_loss,negative_model_loss,true_class_confidence,max_probability,prediction_entropy,negative_entropy,probability_margin,correct_prediction,y_pred,shadow_logistic_score,shadow_random_forest_score
3882,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.00079890195,0.0007991791,-0.0007991791,0.9992011,0.9992011,0.0064965477,-0.0064965477,0.4992011,1,0,0.5024512498479469,0.49593871407415446
3894,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.107494414,0.11372256,-0.11372256,0.8925056,0.8925056,0.34124452,-0.34124452,0.3925056,1,0,0.5025962899466758,0.5057688130791225
4062,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.12316479,0.13143623,-0.13143623,0.8768352,0.8768352,0.37318352,-0.37318352,0.37683523,1,0,0.5023849155409408,0.5025957535720191
4148,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.051523328,0.05289817,-0.05289817,0.9484767,0.9484767,0.20297639,-0.20297639,0.44847667,1,0,0.5029941107852479,0.5024082943094289
4194,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.00021339722,0.00021362305,-0.00021362305,0.9997866,0.9997866,0.002017071,-0.002017071,0.49978662,1,0,0.5024196770023875,0.46239704959877154
4305,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.07422044,0.07711911,-0.07711911,0.9257796,0.9257796,0.26442155,-0.26442155,0.42577955,1,0,0.5029086527855526,0.5040275376704622
4366,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.010679903,0.010737419,-0.010737419,0.9893201,0.9893201,0.05910293,-0.05910293,0.4893201,1,0,0.5027248299355395,0.5002865065886417
4430,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.60166895,0.9204717,-0.9204717,0.39833105,0.60166895,0.6723292,-0.6723292,0.101668954,0,1,0.48403933661825044,0.4981740985619269
4452,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.15905844,0.17323315,-0.17323315,0.84094155,0.84094155,0.43810523,-0.43810523,0.34094155,1,0,0.5017653295772524,0.5027906145042489
4512,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.013797706,0.013893604,-0.013893604,0.9862023,0.9862023,0.072801135,-0.072801135,0.4862023,1,0,0.5027779724201864,0.5026369266600085
4591,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.5682783,0.56514394,-0.56514394,0.5682783,0.5682783,0.68379414,-0.68379414,0.06827831,1,1,0.5045809845812338,0.4983784945314032
4646,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0073561664,0.0073833466,-0.0073833466,0.99264383,0.99264383,0.043464124,-0.043464124,0.49264383,1,0,0.5026562119183997,0.5042375198606491
4721,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0024709569,0.0024738312,-0.0024738312,0.99752903,0.99752903,0.01730144,-0.01730144,0.49752903,1,0,0.5025190902769942,0.5068172303049804
4751,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0028562434,0.002860546,-0.002860546,0.99714375,0.99714375,0.019584754,-0.019584754,0.49714375,1,0,0.5025323829841157,0.5192340296841702
5080,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.09277084,2.3776228,-2.3776228,0.09277084,0.9072292,0.30890206,-0.30890206,0.40722916,0,0,0.4690230185076494,0.46966065935311435
5202,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.00017354431,0.00017356873,-0.00017356873,0.99982643,0.99982643,0.0016762874,-0.0016762874,0.49982646,1,0,0.5024171343425129,0.4631768989520914
5300,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.15849154,0.17255926,-0.17255926,0.84150845,0.84150845,0.43716004,-0.43716004,0.34150845,1,0,0.5017764991042113,0.4997747414883759
5339,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0011209613,0.001121521,-0.001121521,0.998879,0.998879,0.008735684,-0.008735684,0.49887905,1,0,0.5024660935252575,0.4949721776054223
5610,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.863884,0.14631681,-0.14631681,0.863884,0.863884,0.3978498,-0.3978498,0.36388397,1,1,0.5075110648830071,0.5086009584272329
5795,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,2.949178e-06,2.861023e-06,-2.861023e-06,0.9999971,0.9999971,4.047541e-05,-4.047541e-05,0.49999705,1,0,0.5024042367771552,0.4810699966731854
5856,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.00852968,0.00856638,-0.00856638,0.99147034,0.99147034,0.049130313,-0.049130313,0.4914703,1,0,0.5026820984140348,0.501491673653351
6229,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.6881824,0.3737013,-0.3737013,0.6881824,0.6881824,0.6205473,-0.6205473,0.18818241,1,1,0.507121979219011,0.5009108803474542
6295,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,1.0,0.0,-0.0,1.0,1.0,-0.0,0.0,0.5,1,1,0.5042361031936983,0.5040606176353781
6304,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.2356279,1.4455013,-1.4455013,0.2356279,0.7643721,0.5459877,-0.5459877,0.2643721,0,0,0.4937286427095495,0.4750778549846506
6388,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,3.2387714e-05,3.2424927e-05,-3.2424927e-05,0.99996763,0.99996763,0.00036718027,-0.00036718027,0.4999676,1,0,0.5024069556196424,0.4810699966731854
6868,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.24215323,1.4181845,-1.4181845,0.24215323,0.7578468,0.55354923,-0.55354923,0.25784677,0,0,0.494282522079429,0.4309225851450851
6872,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.00091874925,0.00091934204,-0.00091934204,0.99908125,0.99908125,0.0073426752,-0.0073426752,0.49908125,1,0,0.5024569104162955,0.5057881541357634
6918,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.6725759,0.3966403,-0.3966403,0.6725759,0.6725759,0.63233936,-0.63233936,0.17257589,1,1,0.50690107671765,0.5025117685169558
6931,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.25980788,0.3008455,-0.3008455,0.7401921,0.7401921,0.57285583,-0.57285583,0.24019212,1,0,0.49913082622975846,0.49253841429422
6987,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.00042544957,0.00042533875,-0.00042533875,0.99957454,0.99957454,0.0037278617,-0.0037278617,0.49957454,1,0,0.5024321147035036,0.4880353732360654
7118,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.000122057914,0.00012207031,-0.00012207031,0.9998779,0.9998779,0.0012219285,-0.0012219285,0.49987793,1,0,0.5024136811385463,0.45697672915104975
7476,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.09850234,0.10369778,-0.10369778,0.90149766,0.90149766,0.32177976,-0.32177976,0.40149766,1,0,0.5026999106466721,0.5043172610317432
7499,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.73778915,1.3386062,-1.3386062,0.26221085,0.73778915,0.5753567,-0.5753567,0.23778915,0,1,0.475047617147764,0.49176730199360286
7576,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.6331397,1.0027742,-1.0027742,0.36686027,0.6331397,0.6572635,-0.6572635,0.13313973,0,1,0.4825491477205509,0.49376222674232556
7891,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.90536416,0.099418044,-0.099418044,0.90536416,0.90536416,0.31313425,-0.31313425,0.40536416,1,1,0.5070034634678091,0.5014437126675961
7933,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.7263868,0.31967264,-0.31967264,0.7263868,0.7263868,0.58681965,-0.58681965,0.22638679,1,1,0.5075331862614972,0.4963356305018031
7946,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.3588099,1.0249625,-1.0249625,0.3588099,0.6411901,0.65273035,-0.65273035,0.14119011,0,0,0.5004178430576598,0.501729103955799
8088,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.017924242,0.01808691,-0.01808691,0.98207575,0.98207575,0.08984679,-0.08984679,0.48207575,1,0,0.5028356085833268,0.5034494854611473
8161,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.25195795,0.29029608,-0.29029608,0.74804205,0.74804205,0.56447595,-0.56447595,0.24804205,1,0,0.4993812613707508,0.49911665514588827
8193,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0004416933,0.00044202805,-0.00044202805,0.9995583,0.9995583,0.0038536072,-0.0038536072,0.4995583,1,0,0.5024329905312159,0.4816871102935172
8380,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,5.9701688e-05,6.0081482e-05,-6.0081482e-05,0.9999403,0.9999403,0.0006403896,-0.0006403896,0.4999403,1,0,0.502409136796246,0.4810699966731854
8602,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.28854522,0.3404435,-0.3404435,0.71145475,0.71145475,0.60084397,-0.60084397,0.21145478,1,0,0.49814933477317863,0.4941686175698849
8668,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.83069056,0.18549794,-0.18549794,0.83069056,0.83069056,0.45478952,-0.45478952,0.33069056,1,1,0.5077374367850215,0.5143473782590076
8803,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0034289828,0.003434658,-0.003434658,0.996571,0.996571,0.022884274,-0.022884274,0.496571,1,0,0.5025511099690246,0.4938010015194271
8899,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.8895235,0.11706931,-0.11706931,0.8895235,0.8895235,0.34751043,-0.34751043,0.3895235,1,1,0.5072291091179622,0.5207934472100163
9241,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.9239146,0.079135604,-0.079135604,0.9239146,0.9239146,0.26910284,-0.26910284,0.4239146,1,1,0.5066832468131963,0.5003239295930536
9254,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0343782,0.03498292,-0.03498292,0.9656218,0.9656218,0.14964633,-0.14964633,0.4656218,1,0,0.5029678075523077,0.5023373574904391
9493,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.002149393,0.0021514893,-0.0021514893,0.9978506,0.9978506,0.015349888,-0.015349888,0.4978506,1,0,0.5025074679595213,0.4974361169280015
9777,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.33568895,0.4090048,-0.4090048,0.66431105,0.66431105,0.6381345,-0.6381345,0.16431105,1,0,0.49631537106037826,0.5004469307582924
9828,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0003574041,0.00035762787,-0.00035762787,0.9996426,0.9996426,0.0031939144,-0.0031939144,0.4996426,1,0,0.502428283458507,0.5742496006454492
9923,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.052040964,0.05344391,-0.05344391,0.94795907,0.94795907,0.20448141,-0.20448141,0.44795904,1,0,0.5029935563861401,0.5024082943094289
9968,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,3.0391748e-05,3.0517578e-05,-3.0517578e-05,0.9999696,0.9999696,0.0003465128,-0.0003465128,0.4999696,1,0,0.5024067852796038,0.4810699966731854
10483,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.013790953,0.013886929,-0.013886929,0.98620903,0.98620903,0.07277232,-0.07277232,0.48620903,1,0,0.5027778614551115,0.5026369266600085
11054,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,6.6579174e-05,6.67572e-05,-6.67572e-05,0.9999334,0.9999334,0.000706876,-0.000706876,0.49993342,1,0,0.502409669296223,0.4810699966731854
11056,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.7948269,1.5839015,-1.5839015,0.20517308,0.7948269,0.50749075,-0.50749075,0.29482692,0,1,0.4685106776668143,0.4876519610462471
11289,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.044871993,0.04590988,-0.04590988,0.955128,0.955128,0.18312988,-0.18312988,0.455128,1,0,0.5029946854729124,0.5024082943094289
11405,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.44434944,0.58761567,-0.58761567,0.5556506,0.5556506,0.6869403,-0.6869403,0.055650562,1,0,0.4909453135497881,0.4929857618092253
11586,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.7007096,1.2063408,-1.2063408,0.29929042,0.7007096,0.6102619,-0.6102619,0.20070958,0,1,0.47823873479643253,0.47266237206311
11641,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0067378185,0.006760597,-0.006760597,0.9932622,0.9932622,0.040404297,-0.040404297,0.49326217,1,0,0.5026417195885231,0.5047116357155053
11648,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.033770956,0.03435445,-0.03435445,0.966229,0.966229,0.1476154,-0.1476154,0.46622905,1,0,0.502965073624962,0.5023373574904391
11923,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0059054955,0.0059227943,-0.0059227943,0.9940945,0.9940945,0.03619428,-0.03619428,0.4940945,1,0,0.5026211740826882,0.5021286983292506
11935,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.60017055,0.5105414,-0.5105414,0.60017055,0.60017055,0.6729425,-0.6729425,0.10017055,1,1,0.5054539141610562,0.5014631331574751
12722,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.9666032,0.033967193,-0.033967193,0.9666032,0.9666032,0.14635833,-0.14635833,0.46660322,1,1,0.5056534270843992,0.5021967316512496
12839,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0008031977,0.0008034706,-0.0008034706,0.9991968,0.9991968,0.0065271673,-0.0065271673,0.4991968,1,0,0.5024514564601199,0.49593871407415446
12955,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,1.803482e-05,1.8119812e-05,-1.8119812e-05,0.99998194,0.99998194,0.0002150581,-0.0002150581,0.49998197,1,0,0.5024057078904745,0.4810699966731854
13047,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.266889,0.31045818,-0.31045818,0.733111,0.733111,0.58013994,-0.58013994,0.233111,1,0,0.4988984283781587,0.5020064222169639
13259,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.00051250256,0.00051259995,-0.00051259995,0.9994875,0.9994875,0.004395174,-0.004395174,0.4994875,1,0,0.5024368156669321,0.5248501766850506
13406,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.00015527436,0.00015544891,-0.00015544891,0.99984473,0.99984473,0.0015170634,-0.0015170634,0.49984473,1,0,0.5024159253225617,0.4631768989520914
13434,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.04290108,0.043848515,-0.043848515,0.9570989,0.9570989,0.17705682,-0.17705682,0.45709893,1,0,0.5029923740069878,0.5024082943094289
13450,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.005568348,0.005583763,-0.005583763,0.9944317,0.9944317,0.034456175,-0.034456175,0.49443164,1,0,0.5026124722948906,0.5015769174837813
13456,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.13048953,0.13982499,-0.13982499,0.8695105,0.8695105,0.38731623,-0.38731623,0.36951047,1,0,0.5022733487786891,0.5025957535720191
13678,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.094802946,0.09960246,-0.09960246,0.905197,0.905197,0.3135115,-0.3135115,0.40519705,1,0,0.5027386046210282,0.5023059322035084
13740,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.77105856,0.25999096,-0.25999096,0.77105856,0.77105856,0.53799415,-0.53799415,0.27105856,1,1,0.507785431732817,0.4871048998443074
13887,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.26370838,1.3329114,-1.3329114,0.26370838,0.73629165,0.5769001,-0.5769001,0.23629162,0,0,0.4959185203074234,0.5073911296553542
13984,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0028557733,0.0028600693,-0.0028600693,0.9971442,0.9971442,0.019581996,-0.019581996,0.49714422,1,0,0.5025323671365406,0.5192340296841702
14246,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0013640935,0.0013651848,-0.0013651848,0.9986359,0.9986359,0.010362467,-0.010362467,0.49863592,1,0,0.5024765752561178,0.5116673475786224
14296,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.07252491,0.07528925,-0.07528925,0.9274751,0.9274751,0.26012167,-0.26012167,0.4274751,1,0,0.5029190099607149,0.5079209061892521
14406,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.19241066,0.2137016,-0.2137016,0.80758935,0.80758935,0.4896996,-0.4896996,0.30758935,1,0,0.5010342203956603,0.5036287902937326
14662,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.932883,0.06947549,-0.06947549,0.932883,0.932883,0.24611679,-0.24611679,0.43288302,1,1,0.5065042770364956,0.5027786075516371
14703,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.35442328,1.0372634,-1.0372634,0.35442328,0.6455767,0.65014195,-0.65014195,0.14557672,0,0,0.5002878072978553,0.5136717785572058
14782,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0024918315,0.002494812,-0.002494812,0.99750817,0.99750817,0.017426599,-0.017426599,0.49750817,1,0,0.502519825459808,0.5053075528856255
14793,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0017473616,0.0017490387,-0.0017490387,0.99825263,0.99825263,0.012840974,-0.012840974,0.49825263,1,0,0.5024921455124438,0.49981887794394586
14941,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.00018868083,0.00018882751,-0.00018882751,0.9998113,0.9998113,0.0018067142,-0.0018067142,0.49981132,1,0,0.5024181099879428,0.4643307451059375
15088,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.025945308,3.6517644,-3.6517644,0.025945308,0.9740547,0.120351925,-0.120351925,0.4740547,0,0,0.4274110001530729,0.48378470067997353
15192,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.007963128,0.007995129,-0.007995129,0.9920369,0.9920369,0.0464166,-0.0464166,0.49203688,1,0,0.5026698489250147,0.501491673653351
15199,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.46307176,0.6218908,-0.6218908,0.53692824,0.53692824,0.6904173,-0.6904173,0.036928236,1,0,0.48984129445481533,0.48181838364339713
15468,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.04297166,0.043922186,-0.043922186,0.9570283,0.9570283,0.1772759,-0.1772759,0.45702833,1,0,0.502992479423668,0.5024082943094289
15542,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0027916061,0.0027956963,-0.0027956963,0.9972084,0.9972084,0.019205505,-0.019205505,0.4972084,1,0,0.5025301936972776,0.5159117945944192
15670,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0013259351,0.0013270378,-0.0013270378,0.99867404,0.99867404,0.010110252,-0.010110252,0.49867406,1,0,0.5024749617153959,0.5102470518515723
15724,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0389004,0.039677143,-0.039677143,0.9610996,0.9610996,0.16443366,-0.16443366,0.4610996,1,0,0.5029839132586528,0.5028074947221581
15850,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.00029043594,0.00029087067,-0.00029087067,0.99970955,0.99970955,0.0026557588,-0.0026557588,0.49970958,1,0,0.5024243766188587,0.42329047306867296
16076,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.8355427,0.17967382,-0.17967382,0.8355427,0.8355427,0.44698778,-0.44698778,0.33554268,1,1,0.507713602335084,0.5158610475250395
16135,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0016108389,0.0016121864,-0.0016121864,0.9983892,0.9983892,0.011968823,-0.011968823,0.49838915,1,0,0.5024867223532243,0.5026903139691437
16235,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.36438802,0.45316702,-0.45316702,0.635612,0.635612,0.6559012,-0.6559012,0.13561198,1,0,0.4950580002537685,0.5034757110069034
16306,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.6483747,0.43328652,-0.43328652,0.6483747,0.6483747,0.64844704,-0.64844704,0.14837468,1,1,0.5064961442767605,0.4994680417699477
16537,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.00046014733,0.00046014786,-0.00046014786,0.99953985,0.99953985,0.0039957976,-0.0039957976,0.49953985,1,0,0.5024340095302843,0.49804925987051823
16718,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.026687931,0.027050495,-0.027050495,0.9733121,0.9733121,0.12303347,-0.12303347,0.47331208,1,0,0.5029222314963084,0.5011033394634269
16920,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.7179559,0.33134714,-0.33134714,0.7179559,0.7179559,0.59487355,-0.59487355,0.21795589,1,1,0.5074580647672038,0.49987849649703375
16950,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.0046028253,0.0046133995,-0.0046133995,0.99539715,0.99539715,0.029360434,-0.029360434,0.49539718,1,0,0.5025862144829717,0.5011076954039637
17212,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,5.6727862e-05,5.6266785e-05,-5.6266785e-05,0.99994326,0.99994326,0.0006113842,-0.0006113842,0.4999433,1,0,0.502408936077447,0.4810699966731854
17656,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.012251086,0.012326717,-0.012326717,0.9877489,0.9877489,0.06610673,-0.06610673,0.48774892,1,0,0.5027527811506991,0.5014746976477189
17682,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.47923172,0.65245,-0.65245,0.5207683,0.5207683,0.6922843,-0.6922843,0.020768285,1,0,0.48884129464632614,0.5142489684908653
17801,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.69317365,1.1814735,-1.1814735,0.30682635,0.69317365,0.6165378,-0.6165378,0.19317365,0,1,0.4788072681557051,0.4795154862354096
17820,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.007070704,0.0070958138,-0.0070958138,0.9929293,0.9929293,0.04205834,-0.04205834,0.4929293,1,0,0.5026495994386718,0.5054839301662519
17869,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.00043110453,0.0004310608,-0.0004310608,0.9995689,0.9995689,0.0037717253,-0.0037717253,0.4995689,1,0,0.5024324244746313,0.4579619354738204
17998,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.65520114,0.42281303,-0.42281303,0.65520114,0.65520114,0.6441673,-0.6441673,0.15520114,1,1,0.5066181488850202,0.4992759056781271
18004,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.5351436,0.6252202,-0.6252202,0.5351436,0.5351436,0.690675,-0.690675,0.035143614,1,1,0.5035064939544548,0.5052051057469754
18164,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.06286445,0.06492734,-0.06492734,0.9371356,0.9371356,0.23477747,-0.23477747,0.43713555,1,0,0.5029662980259438,0.5025360951195715
18606,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.9392306,0.06269419,-0.06269419,0.9392306,0.9392306,0.22907926,-0.22907926,0.43923062,1,1,0.5063670302795966,0.4969738196621809
18864,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.9608856,0.039899938,-0.039899938,0.9608856,0.9608856,0.16511942,-0.16511942,0.46088558,1,1,0.5058214700414791,0.5027706034681225
19542,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.010991751,0.0110526085,-0.0110526085,0.98900825,0.98900825,0.060510624,-0.060510624,0.48900825,1,0,0.502730583494177,0.5017621434337778
19799,baseline,s1_random_1_percent,forget_known_baseline_member,1,1,0.6870276,0.3753808,-0.3753808,0.6870276,0.6870276,0.6214583,-0.6214583,0.18702757,1,1,0.5071066964245937,0.5009108803474542
19888,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.06842615,0.070879936,-0.070879936,0.93157387,0.93157387,0.2495487,-0.2495487,0.43157387,1,0,0.5029415469177481,0.502078622383905
19934,baseline,s1_random_1_percent,forget_known_baseline_member,1,0,0.03475603,0.035374403,-0.035374403,0.965244,0.965244,0.15090439,-0.15090439,0.46524397,1,0,0.5029694313349711,0.5023373574904391
